prestige	65	"英[preˈstiːʒ]
美[preˈstiːʒ]
威信;声望;威望;令人敬仰的;受尊重的;重要的;名贵的;贵重的;讲究派头的"
transmits	65	"英[trænzˈmɪts]
美[trænzˈmɪts]
传送;输送;发射;播送;传播;传染;传;透;使通过;transmit的第三人称单数"
forecasts	65	"英[ˈfɔːkɑːsts]
美[ˈfɔːrkæsts]
预测;预报;forecast的第三人称单数和复数"
alexander	65	"英[ˌælɪɡˈzɑːndə]
美[ˌælɪɡˈzændər]
男子名;Alexander , the Great 亚历山大大帝（古马其顿国王，公元前356-323）"
tort	65	"英[tɔːt]
美[tɔːrt]
侵权行为"
analyses	65	"英[ˈænəlaɪzɪz]
美[ˈænəlaɪzɪz]
分析;analyse的第三人称单数;analysis的复数"
surviving	65	"英[səˈvaɪvɪŋ]
美[sərˈvaɪvɪŋ]
生存;存活;继续存在;幸存;幸免于难;艰难度过;比…活的时间长;survive的现在分词"
detectors	65	"英[dɪˈtɛktəz]
美[dɪˈtɛktərz]
探测器;侦察器;检测器;detector的复数"
gaining	65	"英[ˈɡeɪnɪŋ]
美[ˈɡeɪnɪŋ]
获得;赢得;博得;取得;受益，获益;得到;增加;增添;增进;增长;gain的现在分词"
contention	65	"英[kənˈtenʃn]
美[kənˈtenʃn]
争吵;争执;争论;看法，观点"
anthony	65	"英['æntənɪ]
美[]
安东尼;男子名"
submits	65	"英[səbˈmɪts]
美[səbˈmɪts]
提交，呈递;顺从;屈服;投降;不得已接受;表示;认为;主张;建议;submit的第三人称单数"
garment	65	"英[ˈɡɑːmənt]
美[ˈɡɑːrmənt]
衣服;给…穿衣服"
liberated	65	"英[ˈlɪbəreɪtɪd]
美[ˈlɪbəreɪtɪd]
不受传统思想束缚的，解放的，开放的;解放;使自由;使摆脱约束;liberate的过去分词和过去式"
cracking	65	"英[ˈkrækɪŋ]
美[ˈkrækɪŋ]
裂纹;裂缝;裂痕;爆裂声;噼啪声;优秀的;出色的;极好的;顶呱呱的;破裂;裂开;断裂;砸开;破开;砸碎;打碎;重击;猛击;crack的现在分词;非常;极其"
privileged	65	"英[ˈprɪvəlɪdʒd]
美[ˈprɪvəlɪdʒd]
有特权的;受特别优待的;荣幸;幸运;特许保密的;给予特权;特别优待;privilege的过去分词和过去式"
globally	65	"英['ɡləʊbəlɪ]
美['ɡloʊbəlɪ]
全球地"
combat	65	"英[ˈkɒmbæt]
美[ˈkɑːmbæt]
搏斗;打仗;战斗;防止;减轻;与…搏斗"
accumulation	65	"英[əˌkjuːmjəˈleɪʃn]
美[əˌkjuːmjəˈleɪʃn]
堆积物;聚积物;堆积;积累;积聚"
astronomers	65	"英[əsˈtrɒnəməz]
美[əˈstrɑnəmərz]
天文学家;astronomer的复数"
appearing	65	"英[əˈpɪərɪŋ]
美[əˈpɪrɪŋ]
显得;看来;似乎;出现;呈现;显现;起源;首次使用;appear的现在分词"
simpler	65	"英[ˈsɪmplə]
美[ˈsɪmpələr]
易于理解的;易做的;简单的;朴素的;简朴的;不加装饰的;纯粹的，完全的，不折不扣的;simple的比较级"
reorganize	65	"英[riˈɔːɡənaɪz]
美[riˈɔːrɡənaɪz]
重新组织;改组;整顿"
fills	65	"英[fɪlz]
美[fɪlz]
充满，装满，注满，填满;堵塞，填补;使充满;填满…的量;足够…的量;吃饱的量;喝足的量;fill的第三人称单数和复数"
elevation	65	"英[ˌelɪˈveɪʃn]
美[ˌelɪˈveɪʃn]
提拔;晋级;提升;高度;海拔;高地;高处"
principally	65	"英[ˈprɪnsəpli]
美[ˈprɪnsəpli]
主要地"
hunter	65	"英[ˈhʌntə(r)]
美[ˈhʌntər]
猎人;狩猎者;猎兽;搜集某种东西的人;猎狐马"
norm	65	"英[nɔːm]
美[nɔːrm]
常态;正常行为;规范;行为标准;标准;定额;定量"
skip	65	"英[skɪp]
美[skɪp]
蹦蹦跳跳地走;跳绳;不做;不参加;蹦跳;废料桶"
complaint	65	"英[kəmˈpleɪnt]
美[kəmˈpleɪnt]
不满的原因;抱怨;埋怨;投诉;控告;不满;疾病"
band	65	"英[bænd]
美[bænd]
流行音乐乐队;管乐队;鼓号乐队;一伙人;一帮人;加彩条;划分档次，分等级"
stern	65	"英[stɜːn]
美[stɜːrn]
严厉的;苛刻的;要求别人服从的;严峻的;难对付的;船尾"
handsome	65	"英[ˈhænsəm]
美[ˈhænsəm]
英俊的;漂亮的;有魅力的;健美的;美观的;悦目的"
abrupt	65	"英[əˈbrʌpt]
美[əˈbrʌpt]
突然的;意外的;粗鲁的，莽撞的，唐突的;生硬的"
endured	65	"英[ɪnˈdjʊəd]
美[ɪnˈdʊrd]
忍耐;忍受;持续;持久;endure的过去分词和过去式"
sentenced	65	"英[ˈsentənst]
美[ˈsentənst]
判决;宣判;判刑;sentence的过去分词和过去式"
assurance	65	"英[əˈʃʊərəns]
美[əˈʃʊrəns]
保证;担保;自信;人寿保险"
tolerant	65	"英[ˈtɒlərənt]
美[ˈtɑːlərənt]
忍受的;容忍的;宽容的;能在困难条件下生存的;能耐…的"
wilderness	65	"英[ˈwɪldənəs]
美[ˈwɪldərnəs]
未开发的地区;荒无人烟的地区;荒野;荒芜的地方;杂草丛生处"
defended	65	"英[dɪˈfendɪd]
美[dɪˈfendɪd]
防御;保护;保卫;辩解;辩白;防守;defend的过去分词和过去式"
seized	65	"英[siːzd]
美[siːzd]
抓住;捉住;夺;夺取，攻占，控制;逮捕;捉拿;俘获;seize的过去分词和过去式"
dangerously	65	"英[ˈdeɪndʒrəsli]
美[ˈdeɪndʒərəsli]
危险地"
literate	65	"英[ˈlɪtərət]
美[ˈlɪtərət]
有读写能力的;有文化的;识字的人;有学问的人"
specify	65	"英[ˈspesɪfaɪ]
美[ˈspesɪfaɪ]
具体说明;明确规定;详述;详列"
domain	65	"英[dəˈmeɪn]
美[doʊˈmeɪn]
领域，范围，范畴;领土，领地，势力范围;域;定义域"
statistically	65	"英[stə'tɪstɪkli]
美[]
统计地;统计上地"
dense	65	"英[dens]
美[dens]
密集的;稠密的;浓密的;浓重的;愚笨的;迟钝的;笨拙的"
biologist	65	"英[baɪˈɒlədʒɪst]
美[baɪˈɑːlədʒɪst]
生物学家"
surpass	65	"英[səˈpɑːs]
美[sərˈpæs]
超过;胜过;优于"
sweet	65	"英[swiːt]
美[swiːt]
含糖的;甜的;香的;芳香的;芬芳的;悦耳的;好听的;糖果;甜食，甜点;亲爱的，宝贝儿"
instructions	65	"英[ɪnˈstrʌkʃənz]
美[ɪnˈstrʌkʃənz]
用法说明;操作指南;指示;命令;吩咐;指令;instruction的复数"
exaggerate	65	"英[ɪɡˈzædʒəreɪt]
美[ɪɡˈzædʒəreɪt]
夸张;夸大;言过其实"
governmental	65	"英[ˌɡʌvnˈmentl]
美[ˌɡʌvərnˈmentl]
统治的;政体的;政府的"
hired	65	"英[ˈhaɪəd]
美[ˈhaɪərd]
租用;租借;聘用;录用;雇用;临时雇用;hire的过去分词和过去式"
allegations	65	"英[ˌælɪˈgeɪʃ(ə)nz]
美[ˌæləˈgeɪʃənz]
说法，指控;allegation的复数"
proceed	65	"英[prəˈsiːd]
美[proʊˈsiːd]
继续做;接着做;继而做;行进;前往"
spurred	65	"英[spɜːd]
美[spɜːrd]
鞭策;激励;刺激;鼓舞;促进，加速，刺激;策前进;策加速;spur的过去分词和过去式"
infancy	65	"英[ˈɪnfənsi]
美[ˈɪnfənsi]
婴儿期;幼儿期;初期;初创期"
frames	65	"英[freɪmz]
美[freɪmz]
框架;构架，支架，骨架;眼镜框;给…做框;给…镶边;作伪证陷害;制订;拟订;frame的第三人称单数和复数"
regime	65	"英[reɪˈʒiːm]
美[reɪˈʒiːm]
统治方式，统治制度，政权，政体;组织方法;管理体制"
grasping	65	"英[ˈɡrɑːspɪŋ]
美[ˈɡræspɪŋ]
一味攫取的;贪婪的;贪心的;抓紧;抓牢;理解;领会;领悟;明白;急忙抓住，毫不犹豫地抓住;grasp的现在分词"
updated	65	"英[ˌʌpˈdeɪtɪd]
美[ˌʌpˈdeɪtɪd]
使现代化;更新;向…提供最新信息;给…增加最新信息;update的过去分词和过去式"
passenger	65	"英[ˈpæsɪndʒə(r)]
美[ˈpæsɪndʒər]
乘客;旅客;白吃饭的人;闲散人员"
psychologically	65	"英[ˌsaɪkəˈlɒdʒɪkəli]
美[ˌsaɪkəˈlɑdʒɪkli]
心理上地；心理学地"
objecting	65	"英[əbˈdʒektɪŋ]
美[əbˈdʒektɪŋ]
不同意;不赞成;反对;提出…作为反对的理由;抗辩说;object的现在分词"
apartment	65	"英[əˈpɑːtmənt]
美[əˈpɑːrtmənt]
公寓套房;房间"
fond	65	"英[fɒnd]
美[fɑːnd]
喜爱;喜欢"
airborne	65	"英[ˈeəbɔːn]
美[ˈerbɔːrn]
升空;空气传播的;空降的"
conjunction	65	"英[kənˈdʒʌŋkʃn]
美[kənˈdʒʌŋkʃn]
连词， 连接词 (如and、but、or);结合，同时发生;合"
joseph	65	"英['dʒəʊzɪf]
美['dʒoʊzəf]
约瑟;约瑟夫;正派男子;十八世纪妇女骑马时穿的大氅"
clarity	65	"英[ˈklærəti]
美[ˈklærəti]
清晰;清楚;明确;清晰的思维能力;清晰，清澈"
fluctuate	65	"英[ˈflʌktʃueɪt]
美[ˈflʌktʃueɪt]
波动;起伏不定"
buildings	65	"英[ˈbɪldɪŋz]
美[ˈbɪldɪŋz]
建筑物;房子;楼房;建筑;建筑业;building的复数"
outgrown	65	"英[ˌaʊtˈɡrəʊn]
美[ˌaʊtˈɡroʊn]
长得穿不下;增长得容不进;比…长得高;因长大而放弃;年增志移;outgrow的过去分词"
obscuring	65	"英[əbˈskjʊərɪŋ]
美[əbˈskjʊrɪŋ]
使模糊;使隐晦;使费解;obscure的现在分词"
protests	65	"英[prəˈtests]
美[prəˈtests]
抗议;抗议书;反对;坚决地表示;申辩;protest的第三人称单数和复数"
invalidate	65	"英[ɪnˈvælɪdeɪt]
美[ɪnˈvælɪdeɪt]
证明…错误;使站不住脚;使无效;使作废"
immoral	65	"英[ɪˈmɒrəl]
美[ɪˈmɔːrəl]
不道德的;邪恶的;放荡的;淫荡的"
ills	65	"英[ɪlz]
美[ɪlz]
问题;弊端;疾病;伤害;厄运;ill的复数"
counting	65	"英[ˈkaʊntɪŋ]
美[ˈkaʊntɪŋ]
包括…在内;数数;计算总数;把…算入;包括;count的现在分词"
deference	65	"英[ˈdefərəns]
美[ˈdefərəns]
尊重;遵从;听从"
discourse	65	"英[ˈdɪskɔːs , dɪsˈkɔːs]
美[ˈdɪskɔːrs , dɪsˈkɔːrs]
论文;演讲;语篇;话语;讲述，著述"
quarrel	65	"英[ˈkwɒrəl]
美[ˈkwɑːrəl]
口角;争吵;拌嘴;抱怨的理由;吵嘴;吵架"
stricter	65	"英[ˈstrɪktə]
美[ˈstrɪktər]
严格的;要求严格的;严厉的;恪守教规的;strict的比较级"
germans	65	"英[ˈdʒɜːmənz]
美[ˈdʒɜrmənz]
德国人;德语;German的复数"
georgia	65	"英[ˈdʒɔːdʒə]
美[ˈdʒɔrdʒə]
乔治亚州；格鲁吉亚"
authentic	65	"英[ɔːˈθentɪk]
美[ɔːˈθentɪk]
真正的;真品的;真迹的;真实的;逼真的"
carey	65	"英[ˈkeəri]
美[ˈkɛri]
卡赖"
encompasses	65	"英[ɪnˈkʌmpəsɪz]
美[ɪnˈkʌmpəsɪz]
包含，包括，涉及;包围;围绕;围住;encompass的第三人称单数"
colony	65	"英[ˈkɒləni]
美[ˈkɑːləni]
殖民地;殖民地定居者群体;聚居人群"
dave	65	"英[deɪv]
美[deɪv]
戴夫"
indicative	65	"英[ɪnˈdɪkətɪv]
美[ɪnˈdɪkətɪv]
表明;标示;显示;暗示;陈述的;指示的;陈述语气的动词形式"
wastage	65	"英[ˈweɪstɪdʒ]
美[ˈweɪstɪdʒ]
耗费;损耗;浪费;损耗量;耗费量;浪费量;减员;流失人数"
potentials	65	"英[pəʊˈtɛnʃəlz]
美[pəˈtɛntʃəlz]
可能性;潜在性;潜力;潜质;电位;电势;电压;potential的复数"
wrapped	65	"英[ræpt]
美[ræpt]
极高兴的;十分满意的;包，裹;用…包裹;用…缠绕;wrap的过去分词和过去式"
alarms	65	"英[əˈlɑːmz]
美[əˈlɑːrmz]
惊恐;惊慌;恐慌;警报;警报器;使惊恐;使害怕;使担心;给安装警报器;alarm的第三人称单数和复数"
coat	65	"英[kəʊt]
美[koʊt]
外套;外衣;大衣;上装;动物皮毛;给…涂上一层;覆盖"
disguise	65	"英[dɪsˈɡaɪz]
美[dɪsˈɡaɪz]
假扮;装扮;伪装;掩蔽;掩饰;伪装物;化装用具"
simplicity	65	"英[sɪmˈplɪsəti]
美[sɪmˈplɪsəti]
简单;容易;质朴;淳朴;简单之处"
logically	65	"英[ˈlɒdʒɪkəli]
美[ˈlɑdʒɪkli]
逻辑上；合乎逻辑地"
conveniently	65	"英[kən'viːniəntli]
美[kən'viniəntli]
方便地;便利地;顺利;通常"
teens	65	"英[tiːnz]
美[tiːnz]
十几岁(13至19岁之间);teen的复数"
wondering	65	"英[ˈwʌndərɪŋ]
美[ˈwʌndərɪŋ]
想知道;想弄明白;琢磨;礼貌地提问或请人做事时说;感到诧异;非常惊讶;wonder的现在分词"
predominantly	65	"英[prɪˈdɒmɪnəntli]
美[prɪˈdɑːmɪnəntli]
主要地;多数情况下"
cornell	65	"英[]
美[kɔrˈnɛl]
科尔内尔"
earnest	65	"英[ˈɜːnɪst]
美[ˈɜːrnɪst]
非常认真的;诚实的;真诚的;热心;认真;定钱;保证金;诚挚"
mold	65	"英[məʊld]
美[moʊld]
模型，压模;霉，霉菌;类型;用可塑材料塑成;浇铸，塑造;发霉"
pioneer	65	"英[ˌpaɪəˈnɪə(r)]
美[ˌpaɪəˈnɪr]
先锋;先驱;带头人;开发者;拓荒者;当开拓者;做先锋;倡导"
clerk	65	"英[klɑːk]
美[klɜːrk]
职员;簿记员;文书;书记员;旅馆服务台接待员;当职员"
discern	65	"英[dɪˈsɜːn]
美[dɪˈsɜːrn]
觉察出;识别;了解;看出，分辨出，听出"
drag	65	"英[dræɡ]
美[dræɡ]
拖，拉，拽，扯;缓慢而费力地移动;生拉硬拽;劝勉强来;令人厌烦的人;乏味无聊的事;累赘;拖累;绊脚石;抽一口;吸一口"
conferences	65	"英[ˈkɒnfərənsɪz]
美[ˈkɑnfərənsəz]
会议，研讨会;讨论会，商讨会;体育协会;conference的复数"
tensions	65	"英[ˈtenʃnz]
美[ˈtenʃnz]
紧张局势;矛盾;对立;紧张，烦躁;tension的复数"
orderly	65	"英[ˈɔːdəli]
美[ˈɔːrdərli]
整洁的;有秩序的;有条理的;表现良好的;守秩序的;护工，勤杂工;勤务兵"
apples	65	"英[ˈæplz]
美[ˈæpəlz]
苹果;apple的复数"
recitation	65	"英[ˌresɪˈteɪʃn]
美[ˌresɪˈteɪʃn]
朗诵;朗读;逐一列举;逐个叙述"
forbids	65	"英[fəˈbɪdz]
美[fərˈbɪdz]
禁止;不准;妨碍;阻碍;阻止;forbid的第三人称单数"
booming	65	"英[ˈbuːmɪŋ]
美[ˈbuːmɪŋ]
轰鸣;轰响;以低沉有力的声音说;迅速发展;激增;繁荣昌盛;boom的现在分词"
haste	65	"英[heɪst]
美[heɪst]
急速;匆忙;仓促;赶紧;<古>使快;催促"
christmas	65	"英[ˈkrɪsməs]
美[ˈkrɪsməs]
圣诞节(12月25日);圣诞节期间"
indignant	65	"英[ɪnˈdɪɡnənt]
美[ɪnˈdɪɡnənt]
愤慨的;愤怒的;义愤的"
exceedingly	65	"英[ɪkˈsiːdɪŋli]
美[ɪkˈsiːdɪŋli]
极其;非常;特别"
expanded	65	"英[ɪkˈspændɪd]
美[ɪkˈspændɪd]
扩大，增加，增强;扩展，发展;细谈;详述;详细阐明;expand的过去分词和过去式"
speculation	65	"英[ˌspekjuˈleɪʃn]
美[ˌspekjuˈleɪʃn]
推测;猜测;推断;投机买卖;炒股"
impolite	65	"英[ˌɪmpəˈlaɪt]
美[ˌɪmpəˈlaɪt]
不礼貌的;粗鲁的"
restructuring	65	"英[ˌriːˈstrʌktʃərɪŋ]
美[ˌriːˈstrʌktʃərɪŋ]
调整结构;改组;重建;restructure的现在分词;重组;结构调整"
slowing	65	"英[ˈsləʊɪŋ]
美[ˈsloʊɪŋ]
放慢速度，减缓，松劲;slow的现在分词"
cleveland	65	"英[ˈkliːvlənd]
美[ˈklivlənd]
克里夫兰（Stephen Grover，1837—1908，美国第22任及24任总统）"
acceleration	65	"英[əkˌseləˈreɪʃn]
美[əkˌseləˈreɪʃn]
加速;加快;加速能力，加速的幅度;加速度"
underlies	65	"英[ˌʌndəˈlaɪz]
美[ˌʌndərˈlaɪz]
构成…的基础;作为…的原因;underlie的第三人称单数"
workman	65	"英[ˈwɜːkmən]
美[ˈwɜːrkmən]
男工人;工匠;工作…的人"
invariably	65	"英[ɪnˈveəriəbli]
美[ɪnˈveriəbli]
始终如一地;一贯地"
arab	65	"英[ˈærəb]
美[ˈærəb]
阿拉伯人;阿拉伯马;阿拉伯的;阿拉伯人的"
sensation	65	"英[senˈseɪʃn]
美[senˈseɪʃn]
感觉;知觉;感觉能力;知觉能力;直觉;莫名其妙的感觉;经历;回忆"
reckoned	65	"英[ˈrekənd]
美[ˈrekənd]
想;认为;被普遍认为是;被看作是;料想;预计;指望;reckon的过去分词和过去式"
forcefully	65	"英['fɔ:sfəlɪ]
美[ˈfɔrsfəlɪ]
激烈地"
revolve	65	"英[rɪˈvɒlv]
美[rɪˈvɑːlv]
旋转;环绕;转动"
predicting	65	"英[prɪˈdɪktɪŋ]
美[prɪˈdɪktɪŋ]
预言;预告;预报;predict的现在分词"
soap	65	"英[səʊp]
美[soʊp]
肥皂;抹肥皂;用肥皂擦洗"
measuring	65	"英[ˈmeʒərɪŋ]
美[ˈmeʒərɪŋ]
测量用的;测量;度量;量度为;估量，判定;measure的现在分词"
educator	65	"英[ˈedʒukeɪtə(r)]
美[ˈedʒukeɪtər]
教育工作者;教师;教育学家;教育家"
schemes	65	"英[skiːmz]
美[skiːmz]
计划;方案;体系;体制;阴谋;诡计;计谋;密谋;秘密策划;图谋;想;认为;scheme的第三人称单数和复数"
orientation	65	"英[ˌɔːriənˈteɪʃn]
美[ˌɔːriənˈteɪʃn]
方向;目标;定向;基本信仰，态度，观点;培训，训练;迎新会"
combination	65	"英[ˌkɒmbɪˈneɪʃn]
美[ˌkɑːmbɪˈneɪʃn]
结合体;联合体;混合体;结合;联合;混合;数码组合，字码组合"
morally	65	"英[ˈmɒrəli]
美[ˈmɔːrəli]
道义上;道德上"
possessed	65	"英[pəˈzest]
美[pəˈzest]
着了魔;有;拥有;具有;攫住;支配;控制;possess的过去分词和过去式"
gigantic	65	"英[dʒaɪˈɡæntɪk]
美[dʒaɪˈɡæntɪk]
巨大的;庞大的"
mistakenly	65	"英[]
美[]
错误地，被误解地"
virus	65	"英[ˈvaɪrəs]
美[ˈvaɪrəs]
病毒;滤过性病毒;病毒性疾病;病毒病"
widen	65	"英[ˈwaɪdn]
美[ˈwaɪdn]
变宽;加宽;拓宽;放宽;扩展，程度加深，范围扩大"
programmed	65	"英[ˈprəʊɡræmd]
美[ˈproʊɡræmd]
编写程序;program的过去分词和过去式;programme的过去分词和过去式"
geologists	65	"英[dʒɪˈɒlədʒɪsts]
美[dʒiˈɑlədʒɪsts]
地质学家;geologist的复数"
alternate	65	"英[ɔːlˈtɜːnət , ˈɔːltəneɪt , ˈɔːltɜːnət]
美[ˈɔːltərnət , ˈɔːltərneɪt]
交替的;轮流的;间隔的;每隔的;使交替;使轮流;交替;轮流;代替者;代理人;候补者"
drawbacks	65	"英[ˈdrɔːbæks]
美[ˈdrɔˌbæks]
缺点;不利条件;drawback的复数"
explored	65	"英[ɪkˈsplɔːd]
美[ɪkˈsplɔːrd]
勘探;勘查;探索;考察;探究;调查研究;探讨;探察，探查;explore的过去分词和过去式"
advise	65	"英[ədˈvaɪz]
美[ədˈvaɪz]
劝告;忠告;建议;出主意;提出建议;提供咨询;通知;正式告知"
unintentional	65	"英[ˌʌnɪnˈtenʃənl]
美[ˌʌnɪnˈtenʃənl]
无意的;非故意的;偶然的"
fanciful	65	"英[ˈfænsɪfl]
美[ˈfænsɪfl]
空想的;想象的;装饰独出心裁的;式样奇特的;花哨的"
arisen	65	"英[əˈrɪzn]
美[əˈrɪzn]
发生;产生;出现;引起;发展;arise的过去分词"
pupils	65	"英[ˈpjuːplz]
美[ˈpjupəlz]
学生;小学生;弟子;门生;门徒;瞳孔;眸子;瞳人;pupil的复数"
pioneers	65	"英[ˌpaɪəˈnɪəz]
美[ˌpaɪəˈnɪrz]
先锋;先驱;带头人;开发者;拓荒者;当开拓者;做先锋;倡导;pioneer的第三人称单数和复数"
widest	65	"英[ˈwaɪdɪst]
美[ˈwaɪdəst]
尽可能远地;充分地;宽的;宽阔的;…宽的;宽度为…的;大量的;广泛的;范围大的;wide的最高级"
indians	65	"英[ˈɪndiənz]
美[ˈɪndiənz]
印度人;加拿大土著;加拿大印第安人;Indian的复数"
kills	65	"英[kɪlz]
美[kɪlz]
杀死;弄死;导致死亡;毁灭;破坏;扼杀;使停止;使痛苦;使疼痛;使受折磨;kill的第三人称单数"
runner	65	"英[ˈrʌnə(r)]
美[ˈrʌnər]
奔跑的人，奔跑的动物;走私者;偷运者;条状滑行装置"
reductions	65	"英[rɪˈdʌkʃənz]
美[riˈdʌkʃənz]
减少;缩小;降低;减价;折扣;缩图，缩版;reduction的复数"
highways	65	"英[ˈhaɪweɪz]
美[ˈhaɪˌweɪz]
公路，干道，交通要道;公用通道;highway的复数"
stimulating	65	"英[ˈstɪmjuleɪtɪŋ]
美[ˈstɪmjuleɪtɪŋ]
趣味盎然的;激励人的;振奋人心的;增加活力的;增进健康的;促进;激发;激励;刺激;使兴奋;促进的功能;stimulate的现在分词"
reluctantly	65	"英[rɪ'lʌktəntli]
美[]
勉强;懊丧地;小心地;厌恶地"
annoy	65	"英[əˈnɔɪ]
美[əˈnɔɪ]
使恼怒;使生气;打扰;骚扰"
longest	65	"英[ˈlɒŋgɪst]
美[ˈlɔŋgəst]
长期地;长久地;很久地;用于名词后强调某事发生在某整段时间;长的;长;长时间的;长久的;长期的;long的最高级"
disturbance	65	"英[dɪˈstɜːbəns]
美[dɪˈstɜːrbəns]
打扰，干扰，妨碍;骚乱;骚动;动乱;障碍;失调;紊乱"
sections	65	"英[ˈsekʃnz]
美[ˈsekʃnz]
部分;部门;部件;散件;节;款;项;段;切开;切断;做切片;强制入院治疗;section的第三人称单数和复数"
definitions	65	"英[ˌdɛfɪˈnɪʃənz]
美[ˌdɛfəˈnɪʃənz]
释义，解释;定义;清晰度;definition的复数"
fluctuating	65	"英[ˈflʌktʃueɪtɪŋ]
美[ˈflʌktʃueɪtɪŋ]
波动;起伏不定;fluctuate的现在分词"
bombard	65	"英[bɒmˈbɑːd]
美[bɑːmˈbɑːrd]
轰炸;轰击;大量提问;大肆抨击;提供过多信息;射石炮"
humanist	65	"英[ˈhjuːmənɪst]
美[ˈhjuːmənɪst]
人文主义者"
admire	65	"英[ədˈmaɪə(r)]
美[ədˈmaɪər]
钦佩;赞赏;仰慕;欣赏"
