incorrect	531	"英[ˌɪnkəˈrekt]
美[ˌɪnkəˈrekt]
不准确的;不正确的;不真实的;不合规矩的，不当的，不端的"
article	531	"英[ˈɑːtɪkl]
美[ˈɑːrtɪkl]
文章，论文，报道;条款，项;物件，物品;使受协议条款的约束;以协议约束;订约将…收为学徒;定约雇用进行控告;提出罪状(against);签订协议"
getting	530	"英[ˈɡetɪŋ]
美[ˈɡetɪŋ]
获得；得益;收到;接到;获得;得到;挣得;get的现在分词"
experience	530	"英[ɪkˈspɪəriəns]
美[ɪkˈspɪriəns]
经验;实践;经历;阅历;经历，体验;经受;遭受;感受;体会;体验"
group	530	"英[ɡruːp]
美[ɡruːp]
组;群;批;类;簇;集团;演奏组，乐团，乐队;成群，成组，聚集;将…分类;把…分组"
advantage	530	"英[ədˈvɑːntɪdʒ]
美[ədˈvæntɪdʒ]
有利条件;有利因素;优势;优点;占先;优势分;使处于有利地位;有利于;有助于"
obvious	530	"英[ˈɒbviəs]
美[ˈɑːbviəs]
明显的;显然的;易理解的;公认的;当然的;平淡无奇的;无创意的;因显而易见而不必要的"
difference	530	"英[ˈdɪfrəns]
美[ˈdɪfrəns]
差别;差异;不同;变化;差;差额;意见分歧;不和;辨别;区分"
effects	530	"英[ɪˈfekts]
美[ɪˈfekts]
效应;影响;结果;外观，声响，印象，效果;财产，所有物，财物;使发生;实现;引起;effect的第三人称单数和复数"
decline	530	"英[dɪˈklaɪn]
美[dɪˈklaɪn]
减少，下降，衰落，衰退;减少;下降;衰弱;衰退;谢绝;婉言拒绝;变格，使发生词形变化"
suggests	530	"英[səˈdʒests]
美[səˈdʒests]
建议;提议;推荐;举荐;使想到;使认为;表明;suggest的第三人称单数"
intellectual	529	"英[ˌɪntəˈlektʃuəl]
美[ˌɪntəˈlektʃuəl]
智力的;脑力的;理智的;有才智的;智力发达的;知识分子;脑力劳动者"
due	525	"英[djuː]
美[duː]
由于;因为;预定;预期;预计;到期;应有的权利;应得到的东西;应缴款;正向;正对着"
raise	525	"英[reɪz]
美[reɪz]
提升;举起;提起;直立，站立;增加，提高;高地;上升;加薪"
looking	525	"英[ˈlʊkɪŋ]
美[ˈlʊkɪŋ]
看;瞧;寻找;寻求;注意;留心;留神;look的现在分词"
reasons	525	"英[ˈriːznz]
美[ˈriːznz]
原因;理由;解释;正当理由;道理;情理;思考力;理解力;理性;推理;推论;推断;思考;理解;reason的第三人称单数和复数"
internet	524	"英[ˈɪntənet]
美[ˈɪntərnet]
互联网;因特网"
five	519	"英[faɪv]
美[faɪv]
五"
recently	519	"英[ˈriːsntli]
美[ˈriːsntli]
不久前;最近"
opinion	519	"英[əˈpɪnjən]
美[əˈpɪnjən]
意见;想法;看法;观点，信仰;专家意见"
energy	519	"英[ˈenədʒi]
美[ˈenərdʒi]
精力;活力;干劲;力量;能源"
purpose	519	"英[ˈpɜːpəs]
美[ˈpɜːrpəs]
意图;目的;用途;目标;情势的需要;重要意义;有价值的意义;有意;打算;企图;决意"
near	519	"英[nɪə(r)]
美[nɪr]
距离近;不远;不久以后;随后;接近;距离不远;在附近;几乎;差不多;在…附近;靠近;临近;大约，上下;接近，靠近，临近"
outside	519	"英[ˌaʊtˈsaɪd , ˈaʊtsaɪd]
美[ˌaʊtˈsaɪd , ˈaʊtsaɪd]
外部;外表;周围，外围;外侧，外手;外部的;在外面的;向外的;主建筑物以外的;向外面的;不属于本团体的;不相关的;在…外面;向…外面;离开;不在;不在…范围内;不属于;在外面;向外面;在户外"
potential	519	"英[pəˈtenʃl]
美[pəˈtenʃl]
潜在的;可能的;可能性;潜在性;潜力;潜质;电位;电势;电压"
face	519	"英[feɪs]
美[feɪs]
脸;面孔;面部表情;有…面容的;有…表情的;面对;面向;正对;面临，必须对付;承认，正视"
itself	519	"英[ɪtˈself]
美[ɪtˈself]
指施动并受其影响的动物或事物"
remember	514	"英[rɪˈmembə(r)]
美[rɪˈmembər]
回想起;记得;记起;想起;记住;把…牢记在心"
suggest	514	"英[səˈdʒest]
美[səˈdʒest]
建议;提议;推荐;举荐;使想到;使认为;表明"
play	514	"英[pleɪ]
美[pleɪ]
玩耍;游戏;玩乐;假装，假扮;捉弄;戏弄;娱乐;戏剧;剧本;比赛;赛风;比赛中的表现"
level	514	"英[ˈlevl]
美[ˈlevl]
数量，程度，浓度;标准;水平;质量;品级;层次;级别;平的;平坦的;等高的;地位相同的;价值相等的;得分相同;使平坦;使平整;摧毁，夷平;使相等;使平等;使相似"
fully	514	"英[ˈfʊli]
美[ˈfʊli]
完全地;全部地;充分地;整整;足足"
earlier	514	"英[ˈɜːlɪə]
美[ˈɜrliər]
early 的比较级;早些时候;先前;之前"
account	514	"英[əˈkaʊnt]
美[əˈkaʊnt]
账户;账目;赊销账;赊欠账;赊购;认为是;视为"
am	513	"英[əm]
美[əm]
be 的第一人称单数现在式;口语中常略作’m;否定形式为 I am not 和 I’m not;口语中疑问句和附加疑问句常用aren’t I;上午;午前"
happiness	513	"英[ˈhæpinəs]
美[ˈhæpinəs]
幸福;愉快;适当;幸运"
success	513	"英[səkˈses]
美[səkˈses]
成功;胜利;发财;成名;成功的人"
plan	508	"英[plæn]
美[plæn]
计划;打算;规划，方案;精心安排;详图;谋划;期待;设计;安排;组织;策划"
poor	508	"英[pɔː(r)]
美[pʊr]
贫穷的;贫寒的;清贫的;贫困者;穷人;可怜的;不幸的;令人同情的"
single	508	"英[ˈsɪŋɡl]
美[ˈsɪŋɡl]
仅有一个的;单一的;单个的;特指某人或事物;单身的;未婚的;无伴侣的;单程票;单曲;单曲磁带;单人房间;挑选作一垒手"
daily	503	"英[ˈdeɪli]
美[ˈdeɪli]
每日的;日常的;每个工作日的;按日的;每日;每天;日报;仆人"
try	503	"英[traɪ]
美[traɪ]
试图;想要;设法;努力;试;试用;试做;试验;审理;审讯;审判;尝试;在对方球门线后带球触地;持球触地得分"
free	503	"英[friː]
美[friː]
能随自己意愿的;随心所欲的;不受限制的;不受约束的;言行自由的;自由的;释放;使自由;解放;使摆脱;解除;免费;脱离束缚"
demand	503	"英[dɪˈmɑːnd]
美[dɪˈmænd]
要求;所需之物;需求，需要;强烈要求;需要"
programs	503	"英[ˈprəʊɡræmz]
美[ˈproʊɡræmz]
程序;编码指令;编写程序;program的第三人称单数和复数"
studies	503	"英[ˈstʌdiz]
美[ˈstʌdiz]
学习;研究;功课;课业;学业;用于某些学科名称;攻读;审视;端详;细看;调查;study的第三人称单数和复数"
unless	498	"英[ənˈles]
美[ənˈles]
除非;除非在…情况下;若非;如果不"
terms	498	"英[tɜːmz]
美[tɜːrmz]
条件，条款;条件;价钱;费用;表达方式;措辞;说法;把…称为;把…叫做;term的第三人称单数和复数"
fall	498	"英[fɔːl]
美[fɔːl]
落下;下落;掉落;跌落;突然倒下;跌倒;倒塌;下垂;低垂;降落;发生;秋天（AmE=autumn）"
choosing	498	"英[ˈtʃuːzɪŋ]
美[ˈtʃuːzɪŋ]
选择;挑选;选取;宁愿;情愿;决定;choose的现在分词"
benefit	498	"英[ˈbenɪfɪt]
美[ˈbenɪfɪt]
优势;益处;成效;福利费;褔利，奖金;给付，保险金;对有用;使受益;得益于;得利于"
particularly	498	"英[pəˈtɪkjələli]
美[pərˈtɪkjələrli]
特别;尤其"
eventually	498	"英[ɪˈventʃuəli]
美[ɪˈventʃuəli]
最后;终于"
paper	497	"英[ˈpeɪpə(r)]
美[ˈpeɪpər]
纸;纸张;报纸;文件;文献;贴壁纸"
share	497	"英[ʃeə(r)]
美[ʃer]
共有;合用;分配;分摊;分享;共享;一份;正常的一份;可接受的一份"
spend	497	"英[spend]
美[spend]
用，花;花;度过;花费，消耗，用尽;花销，花费，开销"
doubt	497	"英[daʊt]
美[daʊt]
疑惑;疑问;不确定;不相信;无把握;不能肯定;认为…未必可能;怀疑;不信任"
picture	496	"英[ˈpɪktʃə(r)]
美[ˈpɪktʃər]
图画;绘画;相片;照片;电视图像;想象;设想;忆起;描述;描写;显示在照片上;用图片显示"
won	492	"英[wʌn]
美[wʌn]
获胜，赢;赢得，夺取，获得，挣得;取得;win的过去分词和过去式"
behind	492	"英[bɪˈhaɪnd]
美[bɪˈhaɪnd]
在…的后面;在…的背面;落后于;支持;赞成;在后面较远处;留在原地;拖欠;积压;义同bottom，委婉说法，即屁股"
cut	492	"英[kʌt]
美[kʌt]
切;割;割破;划破;切下，割下;切成，割成;伤口;划口;开口，破口;削减，减少，缩减"
members	492	"英[ˈmɛmbəz]
美[ˈmɛmbərz]
成员;分子;会员;身体部位;member的复数"
causes	492	"英[ˈkɔːzɪz]
美[ˈkɔːzɪz]
原因;起因;理由;动机;缘故;事业，目标，思想;使发生;造成;引起;导致;cause的第三人称单数和复数"
week	492	"英[wiːk]
美[wiːk]
周;星期;礼拜;一周;七天的时间;五天"
local	492	"英[ˈləʊkl]
美[ˈloʊkl]
地方的;当地的;本地的;局部的;当地人;本地人;住处附近的酒吧;地方分会"
hope	492	"英[həʊp]
美[hoʊp]
希望，期望;希望;期望;希望的东西;期望的事情;被寄予希望的人"
management	492	"英[ˈmænɪdʒmənt]
美[ˈmænɪdʒmənt]
经营;管理;经营者;管理部门;资方;处理手段;处理能力"
building	486	"英[ˈbɪldɪŋ]
美[ˈbɪldɪŋ]
建筑物;房子;楼房;建筑;建筑业;建造;创建;开发;逐渐增强;build的现在分词"
largely	486	"英[ˈlɑːdʒli]
美[ˈlɑːrdʒli]
在很大程度上;多半;主要地"
list	486	"英[lɪst]
美[lɪst]
一览表;名单;目录;清单;倾斜;把…列表，列清单，拟订清单;列举;把…列入一览表;列入销售清单，列入价目表"
taking	486	"英[ˈteɪkɪŋ]
美[ˈteɪkɪŋ]
携带;拿走;取走;运走;带去;引领;使达到，把…推向，把…带到;take的现在分词"
completely	486	"英[kəmˈpliːtli]
美[kəmˈpliːtli]
彻底地;完全地;完整地"
step	486	"英[step]
美[step]
迈步;脚步声;步伐;步态;一步;踩;踏;行走"
stand	486	"英[stænd]
美[stænd]
站立;立;直立;站起来;起立;使直立;竖放;使站立;态度;立场;观点;保卫;捍卫;维护;抵抗;货摊;售货亭"
learned	486	"英[lɜːnd , ˈlɜːnɪd]
美[lɜːrnd , ˈlɜːrnɪd]
有学问的;知识渊博的;博学的;学者的;学术性的;学问精深的;通过训练形成的;学到的;非天生的;学;学习;学到;学会;听到;得知;获悉;记住;背熟;熟记;learn的过去分词和过去式"
short	486	"英[ʃɔːt]
美[ʃɔːrt]
短的;个子矮的;短期的;短暂的;缺少;不足;未达到;不及;中间;过早地;少量烈酒;电影短片;故意少给…的零头;骗取短路"
believes	481	"英[bɪˈliːvz]
美[bɪˈliːvz]
相信;认为真实;把当真;认为有可能;认定;看作;believe的第三人称单数"
moment	481	"英[ˈməʊmənt]
美[ˈmoʊmənt]
片刻;瞬间;准确时刻;正是时候;时机;机遇;时光;做某事的时刻"
speak	481	"英[spiːk]
美[spiːk]
谈;谈话;交谈;说话;讲话;提起;讲述"
fast	481	"英[fɑːst]
美[fæst]
快的;迅速的;敏捷的;迅速发生的;立即发生的;动作迅速的;头脑灵活的;快;快速;迅速;不久;立即;牢固地;完全地;节食;禁食;斋戒;禁食期;斋戒期"
generation	481	"英[ˌdʒenəˈreɪʃn]
美[ˌdʒenəˈreɪʃn]
一代人，同代人，同辈人;代，一代，一辈(通常认为大约30年);一代，一辈"
nearly	481	"英[ˈnɪəli]
美[ˈnɪrli]
几乎;差不多;将近"
received	481	"英[rɪˈsiːvd]
美[rɪˈsiːvd]
被承认的;被一致认可的;拿到;接到;收到;体验;受到;对…作出反应;receive的过去分词和过去式"
corresponding	480	"英[ˌkɒrəˈspɒndɪŋ]
美[ˌkɔːrəˈspɑːndɪŋ]
符合的;相应的;相关的;相一致;符合;类似于;相当于;通信;correspond的现在分词"
function	476	"英[ˈfʌŋkʃn]
美[ˈfʌŋkʃn]
作用;功能;职能;机能;社交聚会;典礼;宴会;函数;起作用;正常工作;运转"
stay	476	"英[steɪ]
美[steɪ]
停留;待;保持;继续是;暂住;逗留;作客;支索;牵索，撑条"
call	476	"英[kɔːl]
美[kɔːl]
给…命名;称呼;把…叫做;认为…是;把…看作;把自己称为;自诩;打电话;通话;叫声;喊声;短暂拜访"
experts	476	"英[ˈɛkspɜːts]
美[ˈɛkspərts]
专家;行家;能手;expert的第三人称单数和复数"
consequences	476	"英[ˈkɒnsɪkwənsɪz]
美[ˈkɑnsəˌkwɛnsəz]
结果;后果;重要性;consequence的复数"
beyond	475	"英[bɪˈjɒnd]
美[bɪˈjɑːnd]
在…较远的一边;晚于;迟于;超出;除…之外;在另一边;在更远处;以远"
benefits	475	"英[ˈbenɪfɪts]
美[ˈbenɪfɪts]
优势;益处;成效;福利费;褔利，奖金;给付，保险金;对有用;使受益;得益于;得利于;benefit的第三人称单数和复数"
works	475	"英[wɜːks]
美[wɜːrks]
做体力工作;劳动;干活;受雇于;从事…工作;使工作;使卖力干活;工作;职业;职责;工作内容;活计;work的第三人称单数和复数;working的第三人称单数"
blackening	475	"英[ˈblækənɪŋ]
美[ˈblækənɪŋ]
变黑;抹黑;丑化;败坏…的名誉;blacken的现在分词"
himself	470	"英[hɪmˈself]
美[hɪmˈself]
他自己，自己;强调句中的男性主语或宾语"
degree	470	"英[dɪˈɡriː]
美[dɪˈɡriː]
度，度数;度数;程度"
capacity	470	"英[kəˈpæsəti]
美[kəˈpæsəti]
容量;容积;容纳能力;领悟能力;职位;职责"
humans	470	"英[ˈhjuːmənz]
美[ˈhjumənz]
人;human的复数"
concern	470	"英[kənˈsɜːn]
美[kənˈsɜːrn]
影响，牵涉;与…有关;涉及;让担忧;担心，忧虑;关爱;关心;重要的事情"
decisions	470	"英[dɪˈsɪʒənz]
美[dɪˈsɪʒənz]
决定，抉择;决断;果断;作决定;决策;decision的复数"
provides	470	"英[prəˈvaɪdz]
美[prəˈvaɪdz]
提供;供应;给予;规定;provide的第三人称单数"
depends	470	"英[dɪˈpendz]
美[dɪˈpendz]
取决;有赖;依靠;依赖;指望;信赖;depend的第三人称单数"
goes	470	"英[ɡəʊz]
美[ɡoʊz]
去;走;移动，旅行，行走;轮到的机会;尝试，一番努力;精力;活力;热情;干劲;go的第三人称单数和复数"
key	470	"英[kiː]
美[kiː]
钥匙;关键;要诀;键;用键盘输入;键入;用钥匙划坏;最重要的;主要的;关键的"
organization	470	"英[ˌɔːɡənaɪˈzeɪʃn]
美[ˌɔːrɡənəˈzeɪʃn]
组织;团体;机构;组织工作;筹备工作;安排;配置;分配"
events	470	"英[ɪˈvɛnts]
美[ɪˈvɛnts]
发生的事情;重要事情，大事;公开活动;社交场合;比赛项目;event的复数"
except	470	"英[ɪkˈsept]
美[ɪkˈsept]
除…之外;除了;只是;不包括;不计;把…除外"
ve	465	"英[]
美[vi]
Venezuela 委内瑞拉"
